title,year,cover_date,journal,authors,doi,eid,scopus_id,citedby_count,subtype,description
Aurora: Open-Access Web Application for Structured Neuroradiology Report and Score Calculation,2026,2026-02-01,American Journal of Neuroradiology,Rodrigues A.S.L.,10.3174/ajnr.A8940,2-s2.0-105029430592,SCOPUS_ID:105029430592,0,Article,
A Deep Learning Model to Detect Acute MCA Occlusion on High-Resolution Noncontrast Head CT,2026,2026-02-01,American Journal of Neuroradiology,Fussell D.A.,10.3174/ajnr.A8954,2-s2.0-105029486722,SCOPUS_ID:105029486722,0,Article,
Mapping Regional Brain Total Sodium Concentration Using Anatomically Guided Reconstruction of Dual-Echo Sodium-23 MRI: Moving toward Improved Accuracy and Precision,2026,2026-02-01,American Journal of Neuroradiology,Alivar A.,10.3174/ajnr.A8984,2-s2.0-105029430416,SCOPUS_ID:105029430416,0,Article,
Improved Conspicuity of CSF-Venous Fistulas with Saline Pressure Augmentation: A Multi-Institutional Case Series,2026,2026-02-01,American Journal of Neuroradiology,Madhavan A.A.,10.3174/ajnr.A8966,2-s2.0-105029473047,SCOPUS_ID:105029473047,1,Article,
"A Systematic Approach to the Evaluation of Lumbosacral Plexus MRI: Indications, Protocol, Anatomy, and Pathology",2026,2026-02-01,American Journal of Neuroradiology,Rahmani S.,10.3174/ajnr.A8976,2-s2.0-105029418444,SCOPUS_ID:105029418444,0,Review,
Utility of [18F]PI-2620 as Universal Biomarker for the Amyloid/Tau/Neurodegeneration Classification of Alzheimer Disease: An Exploratory Study with Dual-Phase PET Imaging,2026,2026-02-01,American Journal of Neuroradiology,Franceschi A.M.,10.3174/ajnr.A8980,2-s2.0-105029386463,SCOPUS_ID:105029386463,0,Article,
Clinical Validation of Deep Learning–Accelerated versus Wave-CAIPI Postcontrast 3D T1-MPRAGE for Evaluation of Intracranial Enhancing Lesions,2026,2026-02-01,American Journal of Neuroradiology,Tabari A.,10.3174/ajnr.A8992,2-s2.0-105029279204,SCOPUS_ID:105029279204,0,Article,
Lumbosacral Plexus MR Neurography in Autoimmune Nodopathy: A Quantitative Analysis,2026,2026-02-01,American Journal of Neuroradiology,Du W.,10.3174/ajnr.A8969,2-s2.0-105029461359,SCOPUS_ID:105029461359,0,Article,
Brain Plasticity Induced by MR-Guided Focused Ultrasound Correlates with Tremor Improvement in Essential Tremor: A Prospective Cohort Study,2026,2026-02-01,American Journal of Neuroradiology,Lu H.,10.3174/ajnr.A8971,2-s2.0-105029408241,SCOPUS_ID:105029408241,0,Article,
Facet Joint Imaging and Image-Guided Interventions from the American College of Radiology Commission on Neuroradiology,2026,2026-02-01,American Journal of Neuroradiology,Peckham M.E.,10.3174/ajnr.A8981,2-s2.0-105029377258,SCOPUS_ID:105029377258,0,Article,
Two-Year Follow-Up after Treatment with the Trenza Embolization Device for Wide-Neck Intracranial Aneurysms,2026,2026-02-01,American Journal of Neuroradiology,Raj R.,10.3174/ajnr.A9059,2-s2.0-105029450059,SCOPUS_ID:105029450059,0,Article,
Epidural Onyx Treatment for Spontaneous Intracranial Hypotension Caused by a Ventral Dural Tear,2026,2026-02-01,American Journal of Neuroradiology,He Y.,10.3174/ajnr.A8993,2-s2.0-105029455674,SCOPUS_ID:105029455674,0,Article,
Digital FDG-PET Detects MYD88 Mutation-Driven Glycolysis in Primary CNS Lymphoma,2026,2026-01-01,American Journal of Neuroradiology,Sasaki M.,10.3174/ajnr.A8935,2-s2.0-105026700845,SCOPUS_ID:105026700845,0,Article,
Early Life Resting-State Network Functional Connectivity and Long-Term Neurodevelopmental Outcomes after Neonatal Encephalopathy,2026,2026-01-01,American Journal of Neuroradiology,Kamino D.,10.3174/ajnr.A8949,2-s2.0-105026700511,SCOPUS_ID:105026700511,0,Article,
Safety of Emergent Intracranial Stenting after Thrombolysis: A Multicenter Matched Analysis,2026,2026-01-01,American Journal of Neuroradiology,Alexandre A.M.,10.3174/ajnr.A8918,2-s2.0-105026686684,SCOPUS_ID:105026686684,0,Article,
Suggested Parameters for Clinical Infant Brain Imaging Using an Ultra-Low-Field Portable MRI System,2026,2026-01-01,American Journal of Neuroradiology,Zahra Tara S.,10.3174/ajnr.A8925,2-s2.0-105026676470,SCOPUS_ID:105026676470,0,Article,
Deep Learning–Based Acceleration in MRI: Current Landscape and Clinical Applications in Neuroradiology,2026,2026-01-01,American Journal of Neuroradiology,Rai P.,10.3174/ajnr.A8943,2-s2.0-105026708279,SCOPUS_ID:105026708279,4,Review,
Deep Learning–Based Collateral Scoring on Multiphase CTA in Patients with Acute Ischemic Stroke in the MCA Region,2026,2026-01-01,American Journal of Neuroradiology,Liu H.,10.3174/ajnr.A8911,2-s2.0-105026737143,SCOPUS_ID:105026737143,2,Article,
Biphasic Progression of Radiation-Induced Carotid Stenosis: The Predictive Role of Low-Density Plaque,2026,2026-01-01,American Journal of Neuroradiology,Chung K.C.,10.3174/ajnr.A8916,2-s2.0-105026668529,SCOPUS_ID:105026668529,1,Article,
Why 2D Matters: Comparative Evaluation of 2D and 3D T1-Weighted Imaging of the Skull Base and Neck,2026,2026-01-01,American Journal of Neuroradiology,Juliano A.F.,10.3174/ajnr.A8887,2-s2.0-105026717039,SCOPUS_ID:105026717039,1,Article,
Contralateral Brain Region Exhibits a Hemispheric Difference in Brain Dynamic Functional Connectivity in Patients with Chronic ICA Occlusion,2026,2026-01-01,American Journal of Neuroradiology,Wang Z.,10.3174/ajnr.A8952,2-s2.0-105026698415,SCOPUS_ID:105026698415,0,Article,
Impact of Clinical and Radiologic Factors on CTP Timing in Acute Ischemic Stroke,2026,2026-01-01,American Journal of Neuroradiology,Proner B.,10.3174/ajnr.A8904,2-s2.0-105026719082,SCOPUS_ID:105026719082,0,Article,
Predicting 10-Year Clinical Outcomes in MS with Radiomics-Based Machine Learning Models,2026,2026-01-01,American Journal of Neuroradiology,Tranfa M.,10.3174/ajnr.A8912,2-s2.0-105026734702,SCOPUS_ID:105026734702,2,Article,
Visualization of Nerve Pathology and Correlation with Clinical Severity in Bell Palsy Using 3D Double-Echo Steady-State with Water Excitation Sequence,2026,2026-01-01,American Journal of Neuroradiology,Fujii H.,10.3174/ajnr.A8919,2-s2.0-105026675031,SCOPUS_ID:105026675031,0,Article,
Evaluation of [11C]CS1P1 in Healthy Young and Older Adults,2026,2026-01-01,American Journal of Neuroradiology,Friedrichsen K.A.,10.3174/ajnr.A8944,2-s2.0-105026727616,SCOPUS_ID:105026727616,1,Article,
A Report from the Inaugural Society of NeuroInterventional Surgery Neurointerventional Oncology Summit,2026,2026-01-01,American Journal of Neuroradiology,Young C.C.,10.3174/ajnr.A8902,2-s2.0-105026691943,SCOPUS_ID:105026691943,2,Article,
Clinical 7T MRI for Epilepsy: A Retrospective Review of 50 Cases,2026,2026-01-01,American Journal of Neuroradiology,Burkett B.J.,10.3174/ajnr.A8924,2-s2.0-105026701823,SCOPUS_ID:105026701823,2,Article,
Constructing a Predictive Model for Children with Autism Spectrum Disorder Based on Whole-Brain MR Radiomics: A Machine Learning Study,2026,2026-01-01,American Journal of Neuroradiology,Chen X.,10.3174/ajnr.A8939,2-s2.0-105026690003,SCOPUS_ID:105026690003,0,Article,
Direct Localization of the VIM/DRTT Using Quantitative Susceptibility Mapping in Essential Tremor: A Pilot MRI Study,2026,2026-01-01,American Journal of Neuroradiology,Chung S.,10.3174/ajnr.A8934,2-s2.0-105026698880,SCOPUS_ID:105026698880,0,Article,
Postnatal Development of the Vestibular Aqueduct Trajectory on CT: Establishing Age-Specific Norms to Distinguish Normal from Arrested (Hypoplastic) Development,2026,2026-01-01,American Journal of Neuroradiology,Juliano A.F.,10.3174/ajnr.A8933,2-s2.0-105026726523,SCOPUS_ID:105026726523,2,Article,
Enhanced Neonatal Brachial Plexus MR Neurography: A Comparative Analysis of Compressed Sensitivity Encoding versus Sensitivity Encoding,2026,2026-01-01,American Journal of Neuroradiology,Zhu B.,10.3174/ajnr.A8915,2-s2.0-105026707036,SCOPUS_ID:105026707036,0,Article,
Skull Lesions after MR-Guided High-Intensity Focused Ultrasound: A Case Series,2026,2026-01-01,American Journal of Neuroradiology,Dang N.H.,10.3174/ajnr.A8957,2-s2.0-105026716076,SCOPUS_ID:105026716076,0,Article,
Perfusion Angiography in Reperfused Patients with Ischemic Stroke: Differentiating between Favorable and Unfavorable Outcome,2026,2026-01-01,American Journal of Neuroradiology,van der Sluijs P.M.,10.3174/ajnr.A8936,2-s2.0-105026669979,SCOPUS_ID:105026669979,0,Article,
7T TOF-MRA in Adolescents,2026,2026-01-01,American Journal of Neuroradiology,Valencia S.,10.3174/ajnr.A8908,2-s2.0-105026669181,SCOPUS_ID:105026669181,0,Article,
Multiple Synchronous CSF-Venous Fistulas in Spontaneous Intracranial Hypotension: A Multi-Institutional Case Series,2026,2026-01-01,American Journal of Neuroradiology,Madhavan A.A.,10.3174/ajnr.A8900,2-s2.0-105026687932,SCOPUS_ID:105026687932,3,Article,
Preoperative MRA for Patients with Retinoblastoma Undergoing Intra-Arterial Chemotherapy,2026,2026-01-01,American Journal of Neuroradiology,Colasurdo M.,10.3174/ajnr.A8937,2-s2.0-105026675361,SCOPUS_ID:105026675361,0,Article,
Enhanced Spinal Cord Lesion Detection in MS Using White-Matter-Nulled 3D MPRAGE with Deep Learning Reconstruction,2026,2026-01-01,American Journal of Neuroradiology,Munsch F.,10.3174/ajnr.A8950,2-s2.0-105026719223,SCOPUS_ID:105026719223,0,Article,
Enhanced Neurovascular Imaging Using Ultra-High-Resolution CT and Deep Learning–Based Image Reconstruction,2026,2026-01-01,American Journal of Neuroradiology,Steinmetz S.,10.3174/ajnr.A8964,2-s2.0-105026706590,SCOPUS_ID:105026706590,0,Article,
Efficacy and Safety of Flow Diversion for Distal Anterior Cerebral Aneurysms: A Systematic Review and Proportional Meta-Analysis,2026,2026-01-01,American Journal of Neuroradiology,Vilardo M.,10.3174/ajnr.A8926,2-s2.0-105026716294,SCOPUS_ID:105026716294,3,Article,
Photon-Counting Detector CT for Lenticulostriate Arteries: Comparison with Energy-Integrating Detector CT and Reconstruction Mode Optimization,2026,2026-01-01,American Journal of Neuroradiology,Tang W.,10.3174/ajnr.A8917,2-s2.0-105026700986,SCOPUS_ID:105026700986,4,Article,
Neuroimaging Findings in Carbonic Anhydrase VA Deficiency: A Case Series Highlighting Diagnostic and Prognostic Patterns in a Potentially Reversible Mitochondrial Dysfunction,2026,2026-01-01,American Journal of Neuroradiology,Fragoso D.C.,10.3174/ajnr.A8948,2-s2.0-105026723058,SCOPUS_ID:105026723058,0,Article,
Innovative Educational Program to Aid Clinical Vessel Wall MR Imaging Interpretation among Neuroradiologists,2026,2026-01-01,American Journal of Neuroradiology,Song J.W.,10.3174/ajnr.A8891,2-s2.0-105026709345,SCOPUS_ID:105026709345,0,Article,
Beyond Recanalization: Machine Learning–Based Insights into Postthrombectomy Vascular Morphology in Patients with Stroke,2026,2026-01-01,American Journal of Neuroradiology,Deshpande A.,10.3174/ajnr.A8909,2-s2.0-105026688287,SCOPUS_ID:105026688287,0,Article,
Application of Convolutional Neural Network Denoising to Improve Conebeam CT Myelographic Images,2026,2026-01-01,American Journal of Neuroradiology,Madhavan A.A.,10.3174/ajnr.A8877,2-s2.0-105026674674,SCOPUS_ID:105026674674,0,Article,
Uncommon Faces of Disc Herniation: Atypical Imaging Presentations and Mimics,2026,2026-01-01,American Journal of Neuroradiology,Galante M.J.,10.3174/ajnr.A8929,2-s2.0-105026715565,SCOPUS_ID:105026715565,1,Article,
Reduced Dynamic Brain Activity and Functional Connectivity in Nonfunctioning Pituitary Adenomas with Visual Impairment,2025,2025-12-01,American Journal of Neuroradiology,Tang J.,10.3174/ajnr.A8881,2-s2.0-105023911325,SCOPUS_ID:105023911325,0,Article,
Assessing the Accuracy of Artificial Intelligence in Detecting Intracranial Aneurysms in a Clinical Setting Relative to Neuroradiologists,2025,2025-12-01,American Journal of Neuroradiology,Akinpelu B.J.,10.3174/ajnr.A8897,2-s2.0-105023899809,SCOPUS_ID:105023899809,0,Article,
Deep Learning–Based Prediction of PET Amyloid Status Using MRI,2025,2025-12-01,American Journal of Neuroradiology,Kim D.,10.3174/ajnr.A8899,2-s2.0-105023888297,SCOPUS_ID:105023888297,2,Article,
7T MRA for Distinguishing Small Intracranial Aneurysms from Variant Anatomy: Protocols and Impact,2025,2025-12-01,American Journal of Neuroradiology,Patel V.,10.3174/ajnr.A8875,2-s2.0-105024013783,SCOPUS_ID:105024013783,1,Article,
CT Perfusion Map Generation from Multiphase CTA Using a Generative Adversarial Model for Acute Ischemic Stroke,2025,2025-12-01,American Journal of Neuroradiology,Cai Y.,10.3174/ajnr.A8857,2-s2.0-105023861955,SCOPUS_ID:105023861955,1,Article,
"Pediatric-Type Diffuse Low-Grade Gliomas with MYB Alterations: Neuroimaging of the Diffuse Astrocytomas, MYB- or MYBL1-Altered",2025,2025-12-01,American Journal of Neuroradiology,Coppola F.,10.3174/ajnr.A8894,2-s2.0-105023871442,SCOPUS_ID:105023871442,3,Article,
Prospective MR Evaluation of Endolymphatic Hydrops at Multiple Flip Angles Using Single-Dose Gadolinium Contrast,2025,2025-12-01,American Journal of Neuroradiology,Pham N.,10.3174/ajnr.A8880,2-s2.0-105023881343,SCOPUS_ID:105023881343,0,Article,
Association of Cerebellar Peduncle Morphometry with Hypertrophic Olivary Degeneration: A Pilot Case-Control Study,2025,2025-12-01,American Journal of Neuroradiology,Ghosal K.,10.3174/ajnr.A8888,2-s2.0-105023895925,SCOPUS_ID:105023895925,0,Article,
Prediction of Neonatal Intensive Care Unit Mortality in Fetuses and Neonates with Vein of Galen Malformation,2025,2025-12-01,American Journal of Neuroradiology,Chen K.S.,10.3174/ajnr.A8962,2-s2.0-105023859810,SCOPUS_ID:105023859810,1,Article,
Predictive Value of CTP in Spatially and Volumetrically Identifying Ischemic Penumbra against Final Infarct Size in Anterior Circulation Stroke with and without Successful Reperfusion,2025,2025-12-01,American Journal of Neuroradiology,Strotzer Q.D.,10.3174/ajnr.A8876,2-s2.0-105023840424,SCOPUS_ID:105023840424,1,Article,
Methionine PET Findings in the Diagnosis of Brain Tumors and Nontumorous Mass Lesions: A Single-Center Report on 426 Cases,2025,2025-12-01,American Journal of Neuroradiology,Shiba Y.,10.3174/ajnr.A8871,2-s2.0-105023878858,SCOPUS_ID:105023878858,3,Article,
Outcomes of CT-Guided Targeted Epidural Patching for Lateral Dural Tears in Spontaneous Intracranial Hypotension: A Multicenter Retrospective Cohort Study,2025,2025-12-01,American Journal of Neuroradiology,Callen A.L.,10.3174/ajnr.A8886,2-s2.0-105024006058,SCOPUS_ID:105024006058,4,Article,
Dark Diffusion Sign: A Novel MRI Predictor of Hemorrhagic Transformation in Patients with Stroke Treated with Endovascular Therapy?,2025,2025-12-01,American Journal of Neuroradiology,Lyon V.,10.3174/ajnr.A8920,2-s2.0-105023897803,SCOPUS_ID:105023897803,0,Article,
CONSeg: Voxelwise Uncertainty Quantification for Glioma Segmentation Using Conformal Prediction,2025,2025-12-01,American Journal of Neuroradiology,Elyassirad D.,10.3174/ajnr.A8914,2-s2.0-105023844616,SCOPUS_ID:105023844616,3,Article,
Association between Ordering Provider Type and Overuse of Spine MRIs for Cord Compression in the Emergency Department,2025,2025-12-01,American Journal of Neuroradiology,Buch K.,10.3174/ajnr.A8921,2-s2.0-105024006468,SCOPUS_ID:105024006468,0,Article,
Irregular Cervicothoracic Nerve Sheaths on Digital Subtraction Myelography: A CSF-Venous Fistula Mimic,2025,2025-12-01,American Journal of Neuroradiology,Patel A.,10.3174/ajnr.A8892,2-s2.0-105024010741,SCOPUS_ID:105024010741,0,Article,
Photon-Counting Detector CT of the Brain Reduces Variability of Hounsfield Units and Has a Mean Offset Compared with Energy-Integrating Detector CT,2025,2025-12-01,American Journal of Neuroradiology,Stein T.,10.3174/ajnr.A8910,2-s2.0-105023848202,SCOPUS_ID:105023848202,3,Article,
"Pituitary Photon-Counting Detector CT for Cushing Disease: Preoperative Lesion Localization, Intraoperative Findings, and Postoperative Outcomes",2025,2025-12-01,American Journal of Neuroradiology,Mark I.T.,10.3174/ajnr.A8893,2-s2.0-105023846181,SCOPUS_ID:105023846181,1,Article,
"An Updated Review on Cervical Artery Dissections: Evolution of Imaging Findings, Medical and Endovascular Management, and New Imaging Frontiers",2025,2025-12-01,American Journal of Neuroradiology,Benson J.C.,10.3174/ajnr.A8874,2-s2.0-105023876386,SCOPUS_ID:105023876386,0,Review,
Comparative Safety and Efficacy of Balloon-Mounted and Self-Expanding Stents in Rescue Stenting for Large Vessel Occlusion: Secondary Analysis of the RESCUE-ICAS Registry,2025,2025-12-01,American Journal of Neuroradiology,Al Kasab S.,10.3174/ajnr.A8895,2-s2.0-105023898954,SCOPUS_ID:105023898954,2,Article,
Systematic Review of the Predictive Value of Negative Brain or Low Probability Brain MRIs in Patients with CSF-Venous Fistulas,2025,2025-12-01,American Journal of Neuroradiology,Tay A.S.M.S.,10.3174/ajnr.A8884,2-s2.0-105024012984,SCOPUS_ID:105024012984,4,Article,
Clinical and Imaging Features of Primary Intradural Extramedullary Ewing Sarcoma,2025,2025-12-01,American Journal of Neuroradiology,Alizada S.,10.3174/ajnr.A8872,2-s2.0-105023995390,SCOPUS_ID:105023995390,0,Article,
Digital Subtraction Myelography for the Detection of Type 1 Spinal CSF Leaks: Evaluation of Temporal Characteristics and Diagnostic Value,2025,2025-12-01,American Journal of Neuroradiology,Lützen N.,10.3174/ajnr.A8847,2-s2.0-105024009281,SCOPUS_ID:105024009281,2,Article,
Both Infarcted and Noninfarcted Brain Regions Contribute to Deep Learning–Based MRI Prediction of Acute Stroke Outcome,2025,2025-12-01,American Journal of Neuroradiology,Liu Y.,10.3174/ajnr.A8896,2-s2.0-105023870162,SCOPUS_ID:105023870162,0,Article,
Consensus Guidelines on Diagnostic Brain and Spine Imaging of Spontaneous Intracranial Hypotension,2025,2025-12-01,American Journal of Neuroradiology,Kranz P.G.,10.3174/ajnr.A9017,2-s2.0-105023877453,SCOPUS_ID:105023877453,1,Article,
Decubitus Myelography for Spinal Extradural Arachnoid Cyst: Better Classified as a Lateral Dural CSF Leak?,2025,2025-12-01,American Journal of Neuroradiology,Mamlouk M.D.,10.3174/ajnr.A8856,2-s2.0-105023997065,SCOPUS_ID:105023997065,0,Article,
Appearance and Disappearance of Intracranial Aneurysm Wall Enhancement during Follow-Up: A Multicenter Cohort Study,2025,2025-12-01,American Journal of Neuroradiology,van der Kamp L.T.,10.3174/ajnr.A8906,2-s2.0-105023887248,SCOPUS_ID:105023887248,1,Article,
